id,Reference
1666,RP07/69
1667,RP07/70
1668,RP07/71
1669,RP07/72
1670,RP07/73
1671,RP07/74
1672,RP07/76
1673,RP07/77
1674,RP07/78
1675,RP07/79
1676,RP07/80
1677,RP07/81
1678,RP07/82
1679,RP07/83
1680,RP07/84
1681,RP07/86
1682,RP07/87
1683,RP07/85
1684,RP07/88
1685,RP07/90
1686,RP07/91
1687,RP07/93
1688,RP07/92
1689,RP08/01
1690,RP08/02
1691,RP08/03
1692,RP08/04
1693,RP08/05
1694,RP08/06
1695,RP08/09
1696,RP08/08
1697,RP08/10
1698,RP08/12
1699,RP08/11
1700,RP08/13
1701,RP08/14
1702,RP08/15
1703,RP08/16
1704,RP07/75
1705,RP07/89
1706,RP07/94
1707,RP08/07
1708,RP08/19
1709,RP08/20
1710,RP08/21
1711,RP08/18
1712,RP08/17
1713,RP08/22
1714,RP08/24
1715,RP08/23
1716,RP08/28
1717,RP08/25
1718,RP08/27
1719,RP08/29
1720,RP08/30
1721,RP08/26
1722,RP08/31
1723,RP08/32
1724,RP08/34
1725,RP08/33
1726,RP08/35
1727,RP08/36
1728,RP08/39
1729,RP08/40
1730,RP08/37
1731,RP08/38
1732,RP08/41
1733,RP08/42
1734,RP08/43
1735,RP08/44
1736,RP08/45
1737,RP08/46
1738,RP08/47
1739,RP08/49
1740,RP08/50
1741,RP08/51
1742,RP08/52
1743,RP08/53
1744,RP08/54
1745,RP08/48
1746,RP08/55
1747,RP08/56
1748,RP08/57
1749,RP08/58
1750,RP08/59
1751,RP08/60
1752,RP08/61
1753,RP08/62
1754,RP08/63
1755,RP08/64
1756,RP08/65
1757,RP08/67
1758,RP08/69
1759,RP08/68
1760,RP08/66
1761,RP08/70
1762,RP08/73
1763,RP08/74
1764,RP08/72
1765,RP08/76
1766,RP08/77
1767,RP08/79
1768,RP08/80
1769,RP08/75
1770,RP08/81
1771,RP08/82
1772,RP08/83
1773,RP08/84
1774,RP08/85
1775,RP08/87
1776,RP08/89
1777,RP08/88
1778,RP08/86
1779,RP08/90
1780,RP08/92
1781,RP08/91
1782,RP08/93
1783,RP09/01
1784,RP09/02
1785,RP09/03
1786,RP09/04
1787,RP09/05
1788,RP09/08
1789,RP09/09
1790,RP09/06
1791,RP09/07
1792,RP09/10
1793,RP09/11
1794,RP09/12
1795,RP09/13
1796,RP09/14
1797,RP09/15
1798,RP09/16
1799,RP09/17
1800,RP09/18
1801,RP09/19
1802,RP09/20
1803,RP09/21
1804,RP09/22
1805,RP09/23
1806,RP09/24
1807,RP09/25
1808,RP09/26
1809,RP09/27
1810,RP09/28
1811,RP09/29
1812,RP09/30
1813,RP09/32
1814,RP09/31
1815,RP09/33
1816,RP09/34
1817,RP09/35
1818,RP09/37
1819,RP09/38
1820,RP09/36
1821,RP09/39
1822,RP09/41
1823,RP09/40
1824,RP09/42
1825,RP09/43
1826,RP09/44
1827,RP09/45
1828,RP09/46
1829,RP09/47
1830,RP09/48
1831,RP09/49
1832,RP09/50
1833,RP09/51
1834,RP09/52
1835,RP09/55
1836,RP09/54
1837,RP09/56
1838,RP09/53
1839,RP09/57
1840,RP09/58
1841,RP09/59
1842,RP09/60
1843,RP09/61
1844,RP09/62
1845,RP09/63
1846,RP09/64
1847,RP09/65
1848,RP09/66
1849,RP09/67
1850,RP09/68
1851,RP09/69
1852,RP09/70
1853,RP09/71
1854,RP09/72
1855,RP09/74
1856,RP09/73
1857,RP09/75
1858,RP09/77
1859,RP09/78
1860,RP09/76
1861,RP09/79
1862,RP09/80
1863,RP09/81
1864,RP09/82
1865,RP09/83
1866,RP09/84
1867,RP09/86
1868,RP09/85
1869,RP09/87
1870,RP09/88
1871,RP09/89
1872,RP09/90
1873,RP09/91
1874,RP09/93
1875,RP09/94
1876,RP09/95
1877,RP09/96
1878,RP09/97
1879,RP09/98
1880,RP09/92
1881,RP10/01
1882,RP10/03
1883,RP10/04
1884,RP10/02
1885,RP10/05
1886,RP10/06
1887,RP10/09
1888,RP10/10
1889,RP10/11
1890,RP10/12
1891,RP10/13
1892,RP10/14
1893,RP10/15
1894,RP10/16
1895,RP10/17
1896,RP10/18
1897,RP10/19
1898,RP10/20
1899,RP10/21
1900,RP10/24
1901,RP10/23
1902,RP10/25
1903,RP10/26
1904,RP10/27
1905,RP10/28
1906,RP10/29
1907,RP10/30
1908,RP10/31
1909,RP10/32
1910,RP10/33
1911,RP10/34
1912,RP10/35
1913,RP10/37
1914,RP10/36
1915,SN00517
1916,SN01259
1917,SN03070
1918,SN03073
1919,SN03074
1920,SN01936
1921,SN01386
1922,SN00881
1923,SN00905
1924,SN00472
1925,SN03068
1926,SN03069
1927,SN01081
1928,SN01447
1929,SN02170
1930,SN02887
1931,SN02140
1932,SN00248
1933,SN03062
1934,SN02723
1935,SN03061
1936,SN03064
1937,SN01202
1938,SN01291
1939,SN01252
1940,SN00263
1941,SN01294
1942,SN00015
1943,SN03055
1944,SN00535
1945,SN01466
1946,SN00878
1947,SN02829
1948,SN01910
1949,SN03053
1950,SN02962
1951,SN00849
1952,SN03052
1953,SN02282
1954,SN03051
1955,SN03050
1956,SN01986
1957,SN02906
1958,SN00782
1959,SN00948
1960,SN03030
1961,SN03049
1962,SN02715
1963,SN03054
1964,SN01355
1965,SN01940
1966,SN03044
1967,SN03040
1968,SN03043
1969,SN02785
1970,SN02246
1971,SN03036
1972,SN02755
1973,SN02264
1974,SN01680
1975,SN03033
1976,SN03034
1977,SN00651
1978,SN03032
1979,SN02597
1980,SN03019
1981,SN01439
1982,SN01825
1983,SN03005
1984,SN03028
1985,SN00338
1986,SN03029
1987,SN03025
1988,SN03026
1989,SN01190
1990,SN02757
1991,SN01389
1992,SN03022
1993,SN03023
1994,SN03024
1995,SN01026
1996,SN00827
1997,SN03020
1998,SN03021
1999,SN02924
2000,SN02919
2001,SN02985
2002,SN03015
2003,SN03016
2004,SN03018
2005,SN02763
2006,SN00814
2007,SN00688
2008,SN03014
2009,SN03013
2010,SN02024
2011,SN02956
2012,SN03212
2013,SN02634
2014,SN01337
2015,SN02884
2016,SN00788
2017,SN01496
2018,SN02667
2019,SN00103
2020,SN00350
2021,SN00617
2022,SN02005
2023,SN02772
2024,SN03208
2025,SN01030
2026,SN00184
2027,SN03027
2028,SN03109
2029,SN02736
2030,SN01965
2031,SN03192
2032,SN03188
2033,SN03083
2034,SN02853
2035,SN03202
2036,SN03198
2037,SN01839
2038,SN01827
2039,SN00984
2040,SN02600
2041,SN02732
2042,SN03194
2043,SN02384
2044,SN03190
2045,SN03180
2046,SN00745
2047,SN03186
2048,SN03187
2049,SN02637
2050,SN02487
2051,SN00675
2052,SN02199
2053,SN02383
2054,SN03185
2055,SN02977
2056,SN01902
2057,SN03058
2058,SN03193
2059,SN03179
2060,SN02271
2061,SN03148
2062,SN03164
2063,SN02179
2064,SN03176
2065,SN00960
2066,SN02209
2067,SN01301
2068,SN03371
2069,SN01336
2070,SN01360
2071,SN03270
2072,SN02585
2073,SN03259
2074,SN03404
2075,SN03405
2076,SN03401
2077,SN03009
2078,SN02973
2079,SN01162
2080,SN03196
2081,SN02244
2082,SN03400
2083,SN01598
2084,SN03402
2085,SN00485
2086,SN03396
2087,SN00182
2088,SN01849
2089,SN01055
2090,SN01768
2091,SN01845
2092,SN01863
2093,SN01840
2094,SN01838
2095,SN01709
2096,SN00413
2097,SN01836
2098,SN01431
2099,SN01148
2100,SN01831
2101,SN01832
2102,SN01833
2103,SN00618
2104,SN01058
2105,SN01938
2106,SN01820
2107,SN00726
2108,SN01818
2109,SN01772
2110,SN01810
2111,SN01757
2112,SN01801
2113,SN01792
2114,SN01807
2115,SN01808
2116,SN01803
2117,SN00917
2118,SN01796
2119,SN01139
2120,SN00856
2121,SN01793
2122,SN00674
2123,SN01646
2124,SN01787
2125,SN01716
2126,SN01789
2127,SN00331
2128,SN01778
2129,SN01679
2130,SN00821
2131,SN01059
2132,SN02142
2133,SN02143
2134,SN02118
2135,SN01609
2136,SN02108
2137,SN00676
2138,SN00714
2139,SN02136
2140,SN02134
2141,SN01455
2142,SN02135
2143,SN01544
2144,SN01306
2145,SN00048
2146,SN01412
2147,SN02068
2148,SN02130
2149,SN01969
2150,SN01711
2151,SN02126
2152,SN01828
2153,SN02124
2154,SN02125
2155,SN03042
2156,SN02120
2157,SN02122
2158,SN02123
2159,SN02119
2160,SN02067
2161,SN01884
2162,SN01257
2163,SN01631
2164,SN02117
2165,SN00967
2166,SN02109
2167,SN01956
2168,SN00986
2169,SN02088
2170,SN02115
2171,SN02111
2172,SN02080
2173,SN01077
2174,SN02113
2175,SN01592
2176,SN02103
2177,SN02104
2178,SN02107
2179,SN02101
2180,SN02102
2181,SN01981
2182,SN02100
2183,SN02096
2184,SN00626
2185,SN00316
2186,SN00744
2187,SN02097
2188,SN01128
2189,SN02091
2190,SN02089
2191,SN02090
2192,SN00875
2193,SN02086
2194,SN01292
2195,SN01089
2196,SN00145
2197,SN00520
2198,SN02084
2199,SN01843
2200,SN00343
2201,SN01596
2202,SN00860
2203,SN00624
2204,SN02083
2205,SN00600
2206,SN00610
2207,SN02078
2208,SN02079
2209,SN02077
2210,SN02074
2211,SN02072
2212,SN01996
2213,SN01060
2214,SN01767
2215,SN00681
2216,SN01589
2217,SN02069
2218,SN02070
2219,SN01392
2220,SN01489
2221,SN01923
2222,SN02062
2223,SN02003
2224,SN01955
2225,SN00277
2226,SN02008
2227,SN02064
2228,SN01954
2229,SN01976
2230,SN02050
2231,SN02054
2232,SN01211
2233,SN01702
2234,SN02053
2235,SN01029
2236,SN02049
2237,SN00467
2238,SN00590
2239,SN02044
2240,SN02038
2241,SN02040
2242,SN02035
2243,SN01461
2244,SN02029
2245,SN02030
2246,SN01435
2247,SN02026
2248,SN00811
2249,SN01693
2250,SN01196
2251,SN02027
2252,SN02022
2253,SN01816
2254,SN02021
2255,SN02020
2256,SN01979
2257,SN01254
2258,SN01599
2259,SN02014
2260,SN00363
2261,SN01924
2262,SN02010
2263,SN02012
2264,SN01997
2265,SN00321
2266,SN01776
2267,SN02001
2268,SN01999
2269,SN01243
2270,SN01245
2271,SN01676
2272,SN00473
2273,SN00271
2274,SN01048
2275,SN01984
2276,SN01898
2277,SN01668
2278,SN01678
2279,SN01826
2280,SN01103
2281,SN01871
2282,SN01959
2283,SN01748
2284,SN01570
2285,SN01372
2286,SN01240
2287,SN00802
2288,SN00853
2289,SN01990
2290,SN00378
2291,SN01988
2292,SN01989
2293,SN01987
2294,SN01528
2295,SN01016
2296,SN01242
2297,SN01454
2298,SN00242
2299,SN01157
2300,SN01980
2301,SN01446
2302,SN00158
2303,SN01398
2304,SN01327
2305,SN00628
2306,SN01961
2307,SN01975
2308,SN01238
2309,SN01852
2310,SN01925
2311,SN00689
2312,SN01957
2313,SN01201
2314,SN01632
2315,SN01972
2316,SN01973
2317,SN01977
2318,SN01224
2319,SN01971
2320,SN02685
2321,SN01261
2322,SN02677
2323,SN02678
2324,SN02679
2325,SN02680
2326,SN02681
2327,SN02682
2328,SN01471
2329,SN02675
2330,SN01037
2331,SN02674
2332,SN02672
2333,SN01237
2334,SN01822
2335,SN02700
2336,SN02669
2337,SN02609
2338,SN02236
2339,SN00368
2340,SN00563
2341,SN02608
2342,SN02611
2343,SN02612
2344,SN02632
2345,SN02636
2346,SN00632
2347,SN01475
2348,SN02598
2349,SN01419
2350,SN01532
2351,SN00442
2352,SN01297
2353,SN02596
2354,SN02059
2355,SN00939
2356,SN02590
2357,SN02591
2358,SN02589
2359,SN02586
2360,SN02241
2361,SN00539
2362,SN02051
2363,SN01824
2364,SN01158
2365,SN01141
2366,SN02583
2367,SN02578
2368,SN02584
2369,SN02577
2370,SN02582
2371,SN01348
2372,SN02580
2373,SN01974
2374,SN02573
2375,SN00611
2376,SN02575
2377,SN02235
2378,SN00200
2379,SN02253
2380,SN01922
2381,SN02251
2382,SN02249
2383,SN00704
2384,SN01179
2385,SN02247
2386,SN02098
2387,SN02216
2388,SN02231
2389,SN02242
2390,SN02243
2391,SN02233
2392,SN00757
2393,SN02230
2394,SN00899
2395,SN02228
2396,SN02225
2397,SN02076
2398,SN02239
2399,SN02221
2400,SN02220
2401,SN00445
2402,SN01830
2403,SN00954
2404,SN02227
2405,SN02218
2406,SN02211
2407,SN01995
2408,SN02217
2409,SN02159
2410,SN01394
2411,SN02207
2412,SN02066
2413,SN00873
2414,SN02201
2415,SN02193
2416,SN02203
2417,SN02200
2418,SN02167
2419,SN02037
2420,SN01053
2421,SN02114
2422,SN01994
2423,SN02194
2424,SN01169
2425,SN02192
2426,SN02195
2427,SN02189
2428,SN02168
2429,SN02148
2430,SN02188
2431,SN01851
2432,SN00732
2433,SN02032
2434,SN00374
2435,SN01239
2436,SN00551
2437,SN02181
2438,SN02184
2439,SN02702
2440,SN01424
2441,SN02187
2442,SN01595
2443,SN02177
2444,SN02174
2445,SN00402
2446,SN02176
2447,SN02151
2448,SN00463
2449,SN00516
2450,SN00808
2451,SN02175
2452,SN01159
2453,SN02171
2454,SN02048
2455,SN02169
2456,SN02094
2457,SN01875
2458,SN01276
2459,SN01847
2460,SN00918
2461,SN01039
2462,SN00938
2463,SN01171
2464,SN00508
2465,SN02000
2466,SN02432
2467,SN00623
2468,SN02160
2469,SN01391
2470,SN01545
2471,SN01138
2472,SN02153
2473,SN02154
2474,SN02156
2475,SN02061
2476,SN02019
2477,SN00407
2478,SN01963
2479,SN02009
2480,SN01718
2481,SN01559
2482,SN02152
2483,SN02016
2484,SN02057
2485,SN00652
2486,SN02150
2487,SN01500
2488,SN00587
2489,SN01062
2490,SN01299
2491,SN02017
2492,SN01220
2493,SN01425
2494,SN01400
2495,SN02132
2496,SN00315
2497,SN01909
2498,SN01605
2499,SN02145
2500,SN02141
2501,SN02144
2502,SN01633
2503,SN00862
2504,SN01296
2505,SN02873
2506,SN01583
2507,SN02671
2508,SN02864
2509,SN02594
2510,SN02861
2511,SN01082
2512,SN02855
2513,SN02836
2514,SN01917
2515,SN00769
2516,SN02852
2517,SN00557
2518,SN02604
2519,SN01486
2520,SN02031
2521,SN01703
2522,SN01154
2523,SN02087
2524,SN02850
2525,SN02851
2526,SN02849
2527,SN01206
2528,SN02846
2529,SN00362
2530,SN02848
2531,SN01393
2532,SN01215
2533,SN02843
2534,SN02845
2535,SN01366
2536,SN02841
2537,SN00874
2538,SN02838
2539,SN02587
2540,SN02760
2541,SN02793
2542,SN02830
2543,SN02828
2544,SN01745
2545,SN02704
2546,SN01341
2547,SN02002
2548,SN02826
2549,SN02827
2550,SN00570
2551,SN01044
2552,SN01643
2553,SN01594
2554,SN01713
2555,SN02814
2556,SN01353
2557,SN02803
2558,SN01281
2559,SN02790
2560,SN02799
2561,SN02576
2562,SN02779
2563,SN02746
2564,SN02801
2565,SN02782
2566,SN01418
2567,SN01665
2568,SN02105
2569,SN00654
2570,SN02805
2571,SN01079
2572,SN00959
2573,SN01385
2574,SN00261
2575,SN01899
2576,SN02750
2577,SN02610
2578,SN02773
2579,SN02771
2580,SN02163
2581,SN02768
2582,SN00659
2583,SN02769
2584,SN02764
2585,SN01878
2586,SN02766
2587,SN01499
2588,SN02775
2589,SN01120
2590,SN02759
2591,SN01705
2592,SN02762
2593,SN02776
2594,SN01889
2595,SN02606
2596,SN02758
2597,SN02714
2598,SN02753
2599,SN01739
2600,SN02754
2601,SN00796
2602,SN02036
2603,SN02747
2604,SN02748
2605,SN02749
2606,SN01123
2607,SN01024
2608,SN02774
2609,SN02742
2610,SN02743
2611,SN02092
2612,SN02166
2613,SN02738
2614,SN02740
2615,SN00660
2616,SN00504
2617,SN02082
2618,SN01645
2619,SN01581
2620,SN00500
2621,SN02180
2622,SN02733
2623,SN02734
2624,SN02735
2625,SN00224
2626,SN00612
2627,SN02112
2628,SN00478
2629,SN01626
2630,SN02595
2631,SN01274
2632,SN02731
2633,SN01342
2634,SN02688
2635,SN02727
2636,SN01522
2637,SN01669
2638,SN00333
2639,SN01074
2640,SN02276
2641,SN00578
2642,SN02724
2643,SN02726
2644,SN00464
2645,SN01204
2646,SN02721
2647,SN02719
2648,SN02250
2649,SN02716
2650,SN02717
2651,SN00146
2652,SN02712
2653,SN01747
2654,SN01967
2655,SN01946
2656,SN02708
2657,SN01933
2658,SN00919
2659,SN02710
2660,SN02709
2661,SN01113
2662,SN00299
2663,SN02707
2664,SN02686
2665,SN02006
2666,SN01448
2667,SN02205
2668,SN02699
2669,SN02701
2670,SN02698
2671,SN02367
2672,SN01025
2673,SN00625
2674,SN02691
2675,SN01617
2676,SN01020
2677,SN02690
2678,SN02581
2679,SN00750
2680,SN02684
2681,SN00925
2682,SN03010
2683,SN00198
2684,SN01221
2685,SN03008
2686,SN02971
2687,SN01911
2688,SN02905
2689,SN03004
2690,SN01714
2691,SN03000
2692,SN01449
2693,SN02994
2694,SN01111
2695,SN02998
2696,SN01168
2697,SN02981
2698,SN00093
2699,SN00573
2700,SN02992
2701,SN02839
2702,SN01625
2703,SN00584
2704,SN01210
2705,SN02823
2706,SN01156
2707,SN02825
2708,SN00365
2709,SN02039
2710,SN02806
2711,SN02989
2712,SN02991
2713,SN02987
2714,SN02988
2715,SN02982
2716,SN02983
2717,SN01978
2718,SN02986
2719,SN00431
2720,SN01953
2721,SN02980
2722,SN00840
2723,SN00963
2724,SN01949
2725,SN00728
2726,SN00408
2727,SN01051
2728,SN01117
2729,SN02972
2730,SN01194
2731,SN00931
2732,SN02041
2733,SN02970
2734,SN01195
2735,SN01232
2736,SN00673
2737,SN00846
2738,SN02967
2739,SN02965
2740,SN02809
2741,SN01701
2742,SN01116
2743,SN02966
2744,SN02833
2745,SN02963
2746,SN02711
2747,SN02075
2748,SN00694
2749,SN01726
2750,SN00609
2751,SN01378
2752,SN01286
2753,SN02697
2754,SN02858
2755,SN02958
2756,SN02893
2757,SN02955
2758,SN02950
2759,SN00323
2760,SN02952
2761,SN00503
2762,SN02945
2763,SN02946
2764,SN02947
2765,SN02948
2766,SN02881
2767,SN02949
2768,SN02023
2769,SN02942
2770,SN02933
2771,SN01197
2772,SN02943
2773,SN01124
2774,SN00957
2775,SN02938
2776,SN02935
2777,SN02847
2778,SN02936
2779,SN02929
2780,SN02926
2781,SN02930
2782,SN03124
2783,SN02927
2784,SN02928
2785,SN02931
2786,SN01795
2787,SN02934
2788,SN02065
2789,SN02923
2790,SN02162
2791,SN01287
2792,SN02896
2793,SN01172
2794,SN00775
2795,SN02917
2796,SN02212
2797,SN02916
2798,SN02780
2799,SN02920
2800,SN02909
2801,SN01736
2802,SN02808
2803,SN02910
2804,SN02912
2805,SN00914
2806,SN02860
2807,SN02904
2808,SN02146
2809,SN00395
2810,SN01115
2811,SN01644
2812,SN01069
2813,SN01991
2814,SN00495
2815,SN02902
2816,SN00797
2817,SN02890
2818,SN02900
2819,SN01492
2820,SN01136
2821,SN02770
2822,SN01761
2823,SN00399
2824,SN01482
2825,SN02245
2826,SN01132
2827,SN02191
2828,SN01477
2829,SN01362
2830,SN02781
2831,SN02713
2832,SN01328
2833,SN01815
2834,SN00512
2835,SN02202
2836,SN01672
2837,SN02879
2838,SN02878
2839,SN02871
2840,SN02867
2841,SN00560
2842,SN02874
2843,SN02752
2844,SN02821
2845,SN01094
2846,SN00629
2847,SN01520
2848,SN02668
2849,SN03122
2850,SN03123
2851,SN02922
2852,SN02178
2853,SN03117
2854,SN01746
2855,SN03119
2856,SN00301
2857,SN03045
2858,SN00653
2859,SN00070
2860,SN00267
2861,SN01906
2862,SN01982
2863,SN00168
2864,SN03115
2865,SN00819
2866,SN01205
2867,SN01866
2868,SN03111
2869,SN03113
2870,SN00870
2871,SN00010
2872,SN03106
2873,SN02968
2874,SN01160
2875,SN00943
2876,SN02234
2877,SN00898
2878,SN03110
2879,SN01921
2880,SN01246
2881,SN03100
2882,SN03101
2883,SN01086
2884,SN01479
2885,SN03103
2886,SN03066
2887,SN00743
2888,SN02579
2889,SN00456
2890,SN03097
2891,SN01717
2892,SN03098
2893,SN02055
2894,SN00176
2895,SN03093
2896,SN01759
2897,SN03094
2898,SN03095
2899,SN03091
2900,SN02694
2901,SN02190
2902,SN01908
2903,SN01064
2904,SN03089
2905,SN03090
2906,SN01601
2907,SN03086
2908,SN02807
2909,SN03087
2910,SN00572
2911,SN03084
2912,SN01630
2913,SN02914
2914,SN01045
2915,SN00844
2916,SN01303
2917,SN02284
2918,SN02908
2919,SN03078
2920,SN00488
2921,SN00727
2922,SN01652
2923,SN03082
2924,SN02254
2925,SN03079
2926,SN01604
2927,SN01170
2928,SN02822
2929,SN03076
2930,SN01222
2931,SN02537
2932,SN02832
2933,SN00947
2934,SN03227
2935,SN03172
2936,SN01509
2937,SN02058
2938,SN02984
2939,SN03108
2940,SN02692
2941,SN01879
2942,SN03157
2943,SN03156
2944,SN01223
2945,SN03161
2946,SN03167
2947,SN02464
2948,SN03169
2949,SN03163
2950,SN03146
2951,SN01904
2952,SN02865
2953,SN02730
2954,SN01880
2955,SN00641
2956,SN01681
2957,SN03159
2958,SN03154
2959,SN03155
2960,SN01121
2961,SN01788
2962,SN01191
2963,SN02602
2964,SN02857
2965,SN00701
2966,SN02997
2967,SN00521
2968,SN03166
2969,SN01756
2970,SN01182
2971,SN01105
2972,SN03151
2973,SN01340
2974,SN00470
2975,SN03140
2976,SN03152
2977,SN02840
2978,SN03149
2979,SN02173
2980,SN03150
2981,SN02696
2982,SN02695
2983,SN01288
2984,SN00902
2985,SN02229
2986,SN03147
2987,SN01712
2988,SN00529
2989,SN03006
2990,SN02834
2991,SN01638
2992,SN03143
2993,SN03144
2994,SN02886
2995,SN00151
2996,SN03145
2997,SN02588
2998,SN01344
2999,SN02129
3000,SN03141
3001,SN01343
3002,SN02071
3003,SN03142
3004,SN00364
3005,SN01663
3006,SN02941
3007,SN00113
3008,SN03133
3009,SN03007
3010,SN03092
3011,SN03065
3012,SN00523
3013,SN03138
3014,SN03120
3015,SN03134
3016,SN03136
3017,SN02155
3018,SN01408
3019,SN03137
3020,SN03099
3021,SN03048
3022,SN01457
3023,SN02206
3024,SN03130
3025,SN03131
3026,SN01184
3027,SN03132
3028,SN03077
3029,SN02306
3030,SN01927
3031,SN01085
3032,SN00815
3033,SN00515
3034,SN01034
3035,SN01523
3036,SN03129
3037,SN01537
3038,SN03126
3039,SN03063
3040,SN03125
3041,SN03128
3042,SN00292
3043,SN03080
3044,SN03121
3045,SN03116
3046,SN03342
3047,SN01651
3048,SN02901
3049,SN02131
3050,SN03341
3051,SN00616
3052,SN02859
3053,SN02060
3054,SN02607
3055,SN03340
3056,SN03337
3057,SN03338
3058,SN02844
3059,SN03335
3060,SN00774
3061,SN02110
3062,SN02007
3063,SN02964
3064,SN01012
3065,SN03311
3066,SN03183
3067,SN01189
3068,SN03017
3069,SN03228
3070,SN03326
3071,SN03333
3072,SN03312
3073,SN00264
3074,SN03314
3075,SN00708
3076,SN03332
3077,SN02683
3078,SN02615
3079,SN02616
3080,SN02617
3081,SN02620
3082,SN02621
3083,SN02622
3084,SN02623
3085,SN02624
3086,SN02625
3087,SN02626
3088,SN02627
3089,SN02628
3090,SN02629
3091,SN02630
3092,SN02633
3093,SN02638
3094,SN02639
3095,SN02640
3096,SN02641
3097,SN02644
3098,SN02645
3099,SN02646
3100,SN02648
3101,SN02649
3102,SN02651
3103,SN02652
3104,SN02656
3105,SN02657
3106,SN02658
3107,SN02660
3108,SN02661
3109,SN02662
3110,SN02663
3111,SN03329
3112,SN02898
3113,SN03330
3114,SN01450
3115,SN01031
3116,SN03319
3117,SN01248
3118,SN03328
3119,SN01912
3120,SN00961
3121,SN02232
3122,SN03316
3123,SN03305
3124,SN02891
3125,SN03325
3126,SN01934
3127,SN03318
3128,SN03088
3129,SN03322
3130,SN01769
3131,SN01985
3132,SN03224
3133,SN00330
3134,SN01013
3135,SN01277
3136,SN02043
3137,SN03310
3138,SN02106
3139,SN03197
3140,SN02863
3141,SN01363
3142,SN03308
3143,SN03081
3144,SN03056
3145,SN03295
3146,SN03303
3147,SN02954
3148,SN03304
3149,SN03302
3150,SN00864
3151,SN01216
3152,SN01821
3153,SN02240
3154,SN03219
3155,SN03301
3156,SN03287
3157,SN00627
3158,SN03297
3159,SN01688
3160,SN03299
3161,SN01738
3162,SN03282
3163,SN02666
3164,SN03294
3165,SN02252
3166,SN00976
3167,SN01230
3168,SN03296
3169,SN02599
3170,SN03292
3171,SN03293
3172,SN03041
3173,SN01579
3174,SN02944
3175,SN02961
3176,SN03046
3177,SN03263
3178,SN00106
3179,SN02343
3180,SN02411
3181,SN03165
3182,SN03104
3183,SN02824
3184,SN03254
3185,SN02034
3186,SN03284
3187,SN03277
3188,SN00405
3189,SN03280
3190,SN03012
3191,SN02121
3192,SN01090
3193,SN03195
3194,SN03177
3195,SN00373
3196,SN00253
3197,SN02047
3198,SN03276
3199,SN02706
3200,SN03260
3201,SN03271
3202,SN03272
3203,SN03265
3204,SN03273
3205,SN03274
3206,SN03234
3207,SN02149
3208,SN03250
3209,SN00952
3210,SN03266
3211,SN03267
3212,SN03268
3213,SN01916
3214,SN00850
3215,SN03264
3216,SN03181
3217,SN02720
3218,SN03262
3219,SN03252
3220,SN02744
3221,SN03255
3222,SN03256
3223,SN01970
3224,SN03257
3225,SN00897
3226,SN00944
3227,SN03258
3228,SN01998
3229,SN02004
3230,SN01762
3231,SN03206
3232,SN01369
3233,SN02013
3234,SN01844
3235,SN03075
3236,SN03244
3237,SN02895
3238,SN02139
3239,SN02028
3240,SN01108
3241,SN00348
3242,SN03230
3243,SN03218
3244,SN00696
3245,SN01225
3246,SN02883
3247,SN02592
3248,SN01284
3249,SN03247
3250,SN01122
3251,SN02872
3252,SN01298
3253,SN01280
3254,SN00268
3255,SN03199
3256,SN03246
3257,SN01137
3258,SN00951
3259,SN03243
3260,SN00351
3261,SN02995
3262,SN03201
3263,SN01443
3264,SN02073
3265,SN03226
3266,SN03241
3267,SN02164
3268,SN00717
3269,SN03238
3270,SN00409
3271,SN01001
3272,SN02210
3273,SN02670
3274,SN03235
3275,SN03233
3276,SN01304
3277,SN00247
3278,SN01529
3279,SN00739
3280,SN02959
3281,SN03236
3282,SN03237
3283,SN02689
3284,SN03204
3285,SN03160
3286,SN03232
3287,SN00569
3288,SN02569
3289,SN02939
3290,SN02283
3291,SN02183
3292,SN02479
3293,SN01800
3294,SN02778
3295,SN03002
3296,SN00934
3297,SN00634
3298,SN02703
3299,SN03182
3300,SN01283
3301,SN00982
3302,SN02741
3303,SN02722
3304,SN01429
3305,SN03223
3306,SN00706
3307,SN02197
3308,SN03221
3309,SN00581
3310,SN00468
3311,SN00366
3312,SN03057
3313,SN03220
3314,SN00924
3315,SN00593
3316,SN00561
3317,SN03214
3318,SN03215
3319,SN03216
3320,SN02866
3321,SN03213
3322,SN03211
3323,SN02650
3324,SN02653
3325,SN02654
3326,SN02655
3327,SN02659
3328,SN02664
3329,SN02894
3330,SN02976
3331,SN03072
3332,SN00908
3333,SN02642
3334,SN02618
3335,SN03210
3336,SN02631
3337,SN02647
3338,SN02619
3339,SN03406
3340,SN01507
3341,SN00792
3342,SN01036
3343,SN01262
3344,SN01414
3345,SN01841
3346,SN03158
3347,SN03407
3348,SN02925
3349,SN03388
3350,SN00987
3351,SN01426
3352,SN01704
3353,SN01491
3354,SN02213
3355,SN02172
3356,SN01802
3357,SN01728
3358,SN03408
3359,SN02993
3360,SN02601
3361,SN01433
3362,SN02794
3363,SN03390
3364,SN03003
3365,SN01490
3366,SN03222
3367,SN03409
3368,SN03410
3369,SN03178
3370,SN02208
3371,SN01149
3372,SN03085
3373,SN03168
3374,SN01657
3375,SN03309
3376,SN03334
3377,SN02161
3378,SN01931
3379,SN00491
3380,SN02011
3381,SN03414
3382,SN03415
3383,SN03306
