id,title,weblink,enabledby,comingintoforcedate,comingintoforcenote,prefix,year,precededbyproposedstatutoryinstrument,triplestoreid
397,Rutland (Electoral Changes) Order 2018,https://www.legislation.gov.uk/ukdsi/2018/9780111173619,urn:procedure-editor:ActOfParliament:949,,in accordance with article 1(2) and (3),SI,2018,"",WXkDjy2E
398,Warwick (Electoral Changes) Order 2018,https://www.legislation.gov.uk/ukdsi/2018/9780111173640,urn:procedure-editor:ActOfParliament:949,,in accordance with article 1(2) and (3),SI,2018,"",JjuU4l5P
401,Bank Recovery and Resolution and Miscellaneous Provisions (Amendment) (EU Exit) Regulations 2018,https://www.legislation.gov.uk/ukdsi/2018/9780111173732,"urn:procedure-editor:ActOfParliament:2419,urn:procedure-editor:ActOfParliament:1",,in accordance with regulation 1,SI,2018,"",NzSM6il7
409,Occupational and Personal Pension Schemes (Amendment etc.) (EU Exit) Regulations 2018,https://www.legislation.gov.uk/ukdsi/2018/9780111173770,urn:procedure-editor:ActOfParliament:1,,in accordance with regulation 1,SI,2018,"",HxnMRHD5
410,Occupational and Personal Pension Schemes (Amendment etc.) (Northern Ireland) (EU Exit) Regulations 2018,https://www.legislation.gov.uk/ukdsi/2018/9780111173787,urn:procedure-editor:ActOfParliament:1,,in accordance with regulation 1,SI,2018,"",20EI0y2Z
420,Takeovers (Amendment) (EU Exit) Regulations 2019,https://www.legislation.gov.uk/ukdsi/2019/9780111173923,urn:procedure-editor:ActOfParliament:1,,in accordance with regulation 1,SI,2019,"",jpAEAwot
427,European Research Infrastructure Consortium (Amendment) (EU Exit) Regulations 2018,https://www.legislation.gov.uk/ukdsi/2018/9780111173824,urn:procedure-editor:ActOfParliament:1,,in accordance with regulation 1,SI,2018,urn:procedure-editor:ProposedNegativeStatutoryInstrument:217,VDyfxcNf
428,Postal and Parcel Services (Amendment etc.) (EU Exit) Regulations 2018,https://www.legislation.gov.uk/ukdsi/2018/9780111173947,urn:procedure-editor:ActOfParliament:1,,in accordance with regulation 1,SI,2018,urn:procedure-editor:ProposedNegativeStatutoryInstrument:215,5IIlk4eh
429,Competition (Amendment etc.) (EU Exit) Regulations 2019,https://www.legislation.gov.uk/ukdsi/2019/9780111173930,urn:procedure-editor:ActOfParliament:1,,in accordance with regulation 1(1),SI,2019,"",ELxpZRzA
430,Package Travel and Linked Travel Arrangements (Amendment) (EU Exit) Regulations 2018,https://www.legislation.gov.uk/ukdsi/2018/9780111173916,urn:procedure-editor:ActOfParliament:1,,in accordance with regulation 1,SI,2018,"",rV6jwiVS
438,Social Security (Amendment) (EU Exit) Regulations 2018,https://www.legislation.gov.uk/ukdsi/2018/9780111174067,urn:procedure-editor:ActOfParliament:1,,in accordance with regulation 1(2),SI,2018,"",RqIIoCJI
439,Social Security (Amendment) (Northern Ireland) (EU Exit) Regulations 2018,https://www.legislation.gov.uk/ukdsi/2018/9780111174074,urn:procedure-editor:ActOfParliament:1,,in accordance with regulation 1(2),SI,2018,"",Q1IdIG8F
440,Employment Rights (Amendment) (Northern Ireland) (EU Exit) (No. 2) Regulations 2018,https://www.legislation.gov.uk/ukdsi/2018/9780111174098,urn:procedure-editor:ActOfParliament:1,,in accordance with regulation 1(1),SI,2018,"",XehZ6ioA
441,Mental Health (Northern Ireland) (Amendment) Order 2018,https://www.legislation.gov.uk/ukdsi/2018/9780111174043,urn:procedure-editor:ActOfParliament:1351,,in accordance with article 1,SI,2018,"",Nw2PLHUw
442,Investment Allowance and Cluster Area Allowance (Relevant Income: Tariff Receipts) Regulations 2018,https://www.legislation.gov.uk/ukdsi/2018/9780111173909,urn:procedure-editor:ActOfParliament:1065,,in accordance with regulation 1,SI,2018,"",K0b9NJNC
443,Employment Rights (Amendment) (EU Exit) (No. 2) Regulations 2018,https://www.legislation.gov.uk/ukdsi/2018/9780111174081,urn:procedure-editor:ActOfParliament:1,,in accordance with regulation 1(1),SI,2018,"",mHQmC8k0
444,Central Securities Depositories (Amendment) (EU Exit) Regulations 2018,https://www.legislation.gov.uk/ukdsi/2018/9780111174050,urn:procedure-editor:ActOfParliament:1,,in accordance with regulation 1(2) and (3),SI,2018,"",w2oFu3bp
445,Accounts and Reports (Amendment) (EU Exit) Regulations 2018,https://www.legislation.gov.uk/ukdsi/2018/9780111174036,"urn:procedure-editor:ActOfParliament:2419,urn:procedure-editor:ActOfParliament:1",,in accordance with regulation,SI,2018,"",FHh7idAi
449,"Bournemouth, Christchurch and Poole (Electoral Changes) Order 2018",https://www.legislation.gov.uk/ukdsi/2018/9780111173954,urn:procedure-editor:ActOfParliament:949,,in accordance with article 1(2) and (3),SI,2018,"",rSCjFcLP
450,Dorset (Electoral Changes) Order 2018,https://www.legislation.gov.uk/ukdsi/2018/9780111173961,urn:procedure-editor:ActOfParliament:949,,in accordance with article 1(2) and (3),SI,2018,"",mLomz9Wq
451,East Suffolk (Electoral Changes) Order 2018,https://www.legislation.gov.uk/ukdsi/2018/9780111173992,urn:procedure-editor:ActOfParliament:949,,in accordance with article 1(2) and (3),SI,2018,"",EorKupk6
452,Somerset West and Taunton (Electoral Changes) Order 2018,https://www.legislation.gov.uk/ukdsi/2018/9780111173985,urn:procedure-editor:ActOfParliament:949,,in accordance with article 1(2) and (3),SI,2018,"",IO4Gu23Z
453,West Suffolk (Electoral Changes) Order 2018,https://www.legislation.gov.uk/ukdsi/2018/9780111173978,urn:procedure-editor:ActOfParliament:949,,in accordance with article 1(2) and (3),SI,2018,"",plFKmYYZ
456,Privacy and Electronic Communications (Amendment) (No. 2) Regulations 2018,https://www.legislation.gov.uk/ukdsi/2018/9780111174135,urn:procedure-editor:ActOfParliament:1279,,in accordance with regulation 1,SI,2018,"",UrWeiqSL
457,Takeovers (Amendment) (EU Exit) Regulations 2019,https://www.legislation.gov.uk/ukdsi/2019/9780111174180,urn:procedure-editor:ActOfParliament:1,,in accordance with regulation 1,SI,2019,"",biaQTpAh
458,Tobacco Products and Nicotine Inhaling Products (Amendment etc.) (EU Exit) Regulations 2018,https://www.legislation.gov.uk/ukdsi/2018/9780111174203,urn:procedure-editor:ActOfParliament:1,,in accordance with regulation 1,SI,2018,"",f4SnThuO
470,"Anti-social Behaviour, Crime and Policing Act 2014 (Amendment) Order 2018",https://www.legislation.gov.uk/ukdsi/2018/9780111174029,urn:procedure-editor:ActOfParliament:1199,,in accordance with article 1,SI,2018,"",sHmw2924
478,Universal Credit (Managed Migration) Regulations 2018,https://www.legislation.gov.uk/ukdsi/2018/9780111174265,"urn:procedure-editor:ActOfParliament:1353,urn:procedure-editor:ActOfParliament:115",,in accordance with regulation 1,SI,2018,"",vr4jJIpm
479,Non-Contentious Probate (Fees) Order 2018,https://www.legislation.gov.uk/ukdsi/2018/9780111174319,"urn:procedure-editor:ActOfParliament:666,urn:procedure-editor:ActOfParliament:1199",,in accordance with article 1,SI,2018,"",meOzHTQS
480,Statutory Auditors and Third Country Auditors (Amendment) (EU Exit) Regulations 2018,https://www.legislation.gov.uk/ukdsi/2018/9780111174333,"urn:procedure-editor:ActOfParliament:1,urn:procedure-editor:ActOfParliament:393,urn:procedure-editor:ActOfParliament:1062,urn:procedure-editor:ActOfParliament:1183",,in accordance with regulation 2,SI,2018,"",h09Hx00w
481,Payment Accounts (Amendment) (EU Exit) Regulations 2018,https://www.legislation.gov.uk/ukdsi/2018/9780111174296,urn:procedure-editor:ActOfParliament:1,,in accordance with regulation 1(2) and (3),SI,2018,"",ie5QhC4m
482,Trade Repositories (Amendment and Transitional Provision) (EU Exit) Regulations 2018,https://www.legislation.gov.uk/ukdsi/2018/9780111174289,urn:procedure-editor:ActOfParliament:1,,in accordance with regulation 1(2) and (3),SI,2018,"",O3nVrpvw
499,Merchant Shipping (Recognised Organisations) (Amendment) (EU Exit) Regulations 2019,https://www.legislation.gov.uk/ukdsi/2019/9780111174548,urn:procedure-editor:ActOfParliament:1,, in accordance with regulation 1(2),SI,2019,"",xtkKQznp
504,Venture Capital Funds (Amendment) (EU Exit) Regulations 2018,https://www.legislation.gov.uk/ukdsi/2018/9780111174630,urn:procedure-editor:ActOfParliament:1,,in accordance with regulation 1,SI,2018,"",I4E4LH4s
505,Social Entrepreneurship Funds (Amendment) (EU Exit) Regulations 2018,https://www.legislation.gov.uk/ukdsi/2018/9780111174579,urn:procedure-editor:ActOfParliament:1,,in accordance with regulation 1,SI,2018,"",QP0brh2i
506,Humane Trapping Standards Regulations 2019,https://www.legislation.gov.uk/ukdsi/2019/9780111174722,urn:procedure-editor:ActOfParliament:2419,2019-03-28,,SI,2019,"",L9NJOzcb
512,Gaming Machine (Miscellaneous Amendments and Revocation) Regulations 2018,https://www.legislation.gov.uk/ukdsi/2018/9780111174753,urn:procedure-editor:ActOfParliament:1355,2019-04-01,,SI,2018,"",tvZXn7NI
513,Capital Requirements (Amendment) (EU Exit) Regulations 2018,https://www.legislation.gov.uk/ukdsi/2018/9780111174661,"urn:procedure-editor:ActOfParliament:1,urn:procedure-editor:ActOfParliament:2419",,in accordance with regulation 1.,SI,2018,"",1bqLvx2A
514,Human Fertilisation and Embryology (Parental Orders) Regulations 2018,https://www.legislation.gov.uk/ukdsi/2018/9780111174715,urn:procedure-editor:ActOfParliament:822,,in accordance with regulation 1.,SI,2018,"",5DktR8WW
527,Blood Safety and Quality (Amendment) (EU Exit) Regulations 2019,https://www.legislation.gov.uk/ukdsi/2019/9780111174814,urn:procedure-editor:ActOfParliament:1,,in accordance with regulation 1,SI,2019,"",8JaRgUlk
528,Human Fertilisation and Embryology (Amendment) (EU Exit) Regulations 2019,https://www.legislation.gov.uk/ukdsi/2019/9780111174838,urn:procedure-editor:ActOfParliament:1,,in accordance with regulation 1,SI,2019,"",8yVYjiJF
529,Human Tissue (Quality and Safety for Human Application) (Amendment) (EU Exit) Regulations 2019,https://www.legislation.gov.uk/ukdsi/2019/9780111174821,urn:procedure-editor:ActOfParliament:1,,in accordance with regulation 1,SI,2019,"",Yy7pGPeL
530,Quality and Safety of Organs Intended for Transplantation (Amendment) (EU Exit) Regulations 2019,https://www.legislation.gov.uk/ukdsi/2019/9780111174807,urn:procedure-editor:ActOfParliament:1,,in accordance with regulation 1,SI,2019,"",xzdF8ejT
531,Insolvency (Amendment) (EU Exit) Regulations 2018,https://www.legislation.gov.uk/ukdsi/2018/9780111174906,"urn:procedure-editor:ActOfParliament:2419,urn:procedure-editor:ActOfParliament:1",,in accordance with regulation 1(2) and (3),SI,2018,"",rFtasQ7Q
543,Services of Lawyers and Lawyer’s Practice (Revocation etc.) (EU Exit) Regulations 2019,https://www.legislation.gov.uk/ukdsi/2019/9780111174869,urn:procedure-editor:ActOfParliament:1,,in accordance with regulation 1,SI,2019,"",t2vS1LtP
544,Ship and Port Security (Amendment etc.) (EU Exit) Regulations 2018,https://www.legislation.gov.uk/ukdsi/2018/9780111174913,urn:procedure-editor:ActOfParliament:1,,in accordance with regulation 1,SI,2018,"",m4nbylEU
566,Interchange Fee (Amendment) (EU Exit) Regulations 2018,https://www.legislation.gov.uk/ukdsi/2018/9780111175033,urn:procedure-editor:ActOfParliament:1,,in accordance with regulation 1,SI,2018,"",ZR6HIqlf
568,Justification Decision Power (Amendment) (EU Exit) Regulations 2018,https://www.legislation.gov.uk/ukdsi/2018/9780111175071,urn:procedure-editor:ActOfParliament:1,,in accordance with regulation 1,SI,2018,"",v4pTq3gi
570,Aviation Safety (Amendment etc.) (EU Exit) Regulations 2019,https://www.legislation.gov.uk/ukdsi/2019/9780111175101,urn:procedure-editor:ActOfParliament:1,,in accordance with regulation 1,SI,2019,"",SgE2yI2a
579,Crown Dependencies Customs Union (Jersey) (EU Exit) Order 2018,https://www.legislation.gov.uk/ukdsi/2018/9780111175163,urn:procedure-editor:ActOfParliament:1077,,,SI,2018,"",3qlOF5aj
580,Crown Dependencies Customs Union (Isle of Man) (EU Exit) Order 2018,https://www.legislation.gov.uk/ukdsi/2018/9780111175156,urn:procedure-editor:ActOfParliament:1077,,,SI,2018,"",6jpvcoy3
581,Crown Dependencies Customs Union (Guernsey) (EU Exit) Order 2018,https://www.legislation.gov.uk/ukdsi/2018/9780111175149,urn:procedure-editor:ActOfParliament:1077,,,SI,2018,"",QNp1qT7h
584,Merchant Shipping and Other Transport (Environmental Protection) (Amendment) (EU Exit) Regulations 2018,https://www.legislation.gov.uk/ukdsi/2018/9780111175088,urn:procedure-editor:ActOfParliament:1,,in accordance with regulation 1(2) and (3),SI,2018,"",fopeBO0Y
585,Energy Efficiency (Private Rented Property) (England and Wales) (Amendment) Regulations 2018,https://www.legislation.gov.uk/ukdsi/2018/9780111175217,urn:procedure-editor:ActOfParliament:62,2019-04-01,,SI,2018,"",zC4xiFJs
586,Intellectual Property (Exhaustion of Rights) (EU Exit) Regulations 2018,https://www.legislation.gov.uk/ukdsi/2018/9780111175255,urn:procedure-editor:ActOfParliament:1,,in accordance with regulation 1,SI,2018,"",q3GTfgN4
603,Transfrontier Shipment of Radioactive Waste and Spent Fuel (EU Exit) Regulations 2018,https://www.legislation.gov.uk/ukdsi/2018/9780111175354,urn:procedure-editor:ActOfParliament:1,,in accordance with regulation 1,SI,2018,"",7nVdhXY5
604,Trade Marks (Amendment etc.) (EU Exit) Regulations 2018,https://www.legislation.gov.uk/ukdsi/2018/9780111175460,"urn:procedure-editor:ActOfParliament:554,urn:procedure-editor:ActOfParliament:1",, in accordance with regulation 1,SI,2018,"",uCOPOBOV
605,Patents (Amendment) (EU Exit) Regulations 2018,https://www.legislation.gov.uk/ukdsi/2018/9780111175347,urn:procedure-editor:ActOfParliament:1,,in accordance with Regulation 1,SI,2018,"",SQoEzEV1
606,Civil Legal Aid (Amendment) (EU Exit) Regulations 2019,https://www.legislation.gov.uk/ukdsi/2019/9780111175200,urn:procedure-editor:ActOfParliament:1,,in accordance with regulation 1,SI,2019,"",vYEMBzDX
607,Air Passenger Rights and Air Travel Organisers' Licensing (Amendment) (EU Exit) Regulations 2018,https://www.legislation.gov.uk/ukdsi/2018/9780111175293,"urn:procedure-editor:ActOfParliament:1769,urn:procedure-editor:ActOfParliament:1,urn:procedure-editor:ActOfParliament:2419",,in accordance with regulation 1,SI,2018,"",Y1l3SEBv
614,Higher Education (Fee Limits for Accelerated Courses) (England) Regulations 2018,https://www.legislation.gov.uk/ukdsi/2018/9780111175637,urn:procedure-editor:ActOfParliament:20,,in accordance with regulation 1,SI,2018,"",4jR0ZkRL
616,Electronic Communications and Wireless Telegraphy (Amendment etc.) (EU Exit) Regulations 2019,https://www.legislation.gov.uk/ukdsi/2019/9780111175613,urn:procedure-editor:ActOfParliament:1,,in accordance with regulation 1,SI,2019,"",61EL5bFi
617,Alternative Investment Fund Managers (Amendment etc.) (EU Exit) Regulations 2018,https://www.legislation.gov.uk/ukdsi/2018/9780111175323,urn:procedure-editor:ActOfParliament:1,,in accordance with regulation 1,SI,2018,"",R5nCEv84
619,Money Laundering and Transfer of Funds (Information) (Amendment) (EU Exit) Regulations 2018,https://www.legislation.gov.uk/ukdsi/2018/9780111175477,urn:procedure-editor:ActOfParliament:1,,in accordance with regulation 1(2),SI,2018,"",6StOnr2N
620,Nuclear Safeguards (EU Exit) Regulations 2018,https://www.legislation.gov.uk/ukdsi/2018/9780111175545,"urn:procedure-editor:ActOfParliament:1278,urn:procedure-editor:ActOfParliament:863",,in accordance with regulation 1,SI,2018,"",TbYFr2gJ
622,Ship Recycling (Facilities and Requirements for Hazardous Materials on Ships) (Amendment) (EU Exit) Regulations 2019,https://www.legislation.gov.uk/ukdsi/2019/9780111175682,urn:procedure-editor:ActOfParliament:1,, in accordance with regulation 1,SI,2019,"",pW39Cu50
624,Nuclear Safeguards (Fissionable Material and Relevant International Agreements) (EU Exit) Regulations 2018,https://www.legislation.gov.uk/ukdsi/2018/9780111175569,urn:procedure-editor:ActOfParliament:863,,in accordance with regulation 1,SI,2018,"",2JT6U0ji
625,Motor Vehicles (Wearing of Seat Belts) (Amendment) (EU Exit) Regulations 2018,https://www.legislation.gov.uk/ukdsi/2018/9780111175248,urn:procedure-editor:ActOfParliament:1,,in accordance with regulation 1,SI,2018,"",ctJwy8Km
640,Double Taxation Relief and International Tax Enforcement (Austria) Order 2018,https://www.legislation.gov.uk/ukdsi/2018/9780111175828,"urn:procedure-editor:ActOfParliament:338,urn:procedure-editor:ActOfParliament:1219",,,SI,2018,"",hn2KCltY
641,Runnymede (Electoral Changes) Order 2019,https://www.legislation.gov.uk/ukdsi/2019/9780111175583,urn:procedure-editor:ActOfParliament:949,,in accordance with article 1(2) and (3),SI,2019,"",pUoCdf96
644,Immigration (Leave to Enter and Remain) (Amendment) Order 2018,https://www.legislation.gov.uk/ukdsi/2018/9780111176016,urn:procedure-editor:ActOfParliament:2565,,in accordance with article 1,SI,2018,"",8kxFZMLN
650,Reigate and Banstead (Electoral Changes) Order 2019,https://www.legislation.gov.uk/ukdsi/2019/9780111175576,urn:procedure-editor:ActOfParliament:949,,in accordance with article 1(2) and (3),SI,2019,"",adIIm4Ah
654,Dover (Electoral Changes) Order 2019,https://www.legislation.gov.uk/ukdsi/2019/9780111175552,urn:procedure-editor:ActOfParliament:949,,in accordance with article 1(2) and (3),SI,2019,"",gCNir2of
